Rank,Error Message,Snippet IDs
1,"no viable alternative at input 'oracleResponses[key]=ResponseInfo({\nrequester:msg.sender,\nisOpen:true});\n\n\nstruct'",['70498820_0']
1,no viable alternative at input 'Traceback(mostrecent',['70505253_0']
1,no viable alternative at input '(env)(base)liwei',['70514336_1']
1,"no viable alternative at input 'functiontransfer(address_to,uint256_value)publicreturns(boolsuccess){\n\n\n\nrequire(balanceOf[msg.sender]>=_value,""revert"");\n}\n}'",['70544815_0']
1,no viable alternative at input 'Runningsetup.',['70545978_0']
1,no viable alternative at input 'deftest_with_setter_only_transfer(',['70533031_0']
1,"mismatched input '**' expecting {<EOF>, 'pragma', '~', 'import', 'from', '{', 'abstract', 'contract', 'interface', 'library', '(', 'error', 'using', 'for', 'struct', 'modifier', 'function', 'event', 'enum', '[', 'address', 'mapping', 'calldata', 'if', 'try', 'while', 'unchecked', 'assembly', 'do', 'return', 'throw', 'emit', 'revert', 'var', 'bool', 'string', 'byte', '++', '--', 'new', '+', '-', 'after', 'delete', '!', 'callback', Int, Uint, Byte, Fixed, Ufixed, BooleanLiteral, DecimalNumber, HexNumber, HexLiteralFragment, 'break', 'continue', 'leave', 'payable', 'type', 'constructor', 'fallback', 'receive', Identifier, StringLiteralFragment, NL}",['70549218_0']
1,"no viable alternative at input 'bytes4privateconstantSELECTOR=bytes4(keccak256(bytes('transfer(address,uint256)')));\n.'",['70566931_0']
1,no viable alternative at input '_callOptionalReturn(',['70559362_0']
1,"extraneous input 'myVar' expecting {'=', ';', NL}",['70576453_2']
1,"extraneous input 'buy' expecting {'(', NL}",['70585228_0']
1,"extraneous input 'investor' expecting {',', ')'}",['70585228_0']
1,extraneous input 'usd_invested' expecting ')',['70585228_0']
1,"mismatched input '**' expecting {'from', 'error', 'memory', 'storage', 'calldata', 'revert', 'callback', 'leave', 'payable', 'constructor', 'receive', Identifier}",['70585228_0']
1,no viable alternative at input 'the1',['70589555_1']
1,no viable alternative at input '(base)liwei',['70603320_1']
1,"mismatched input 'def' expecting {'as', 'from'}",['70603320_2']
1,"mismatched input 'encrypted' expecting {'=', ';', NL}",['70603320_2']
1,"no viable alternative at input 'functionmint(uint256_mintAmount)publicpayablemintCompliance(_mintAmount){\nrequire(!paused,""The contract is paused!"");\nrequire(msg.value>=cost*_mintAmount,""Insufficient funds!"");\n'",['70636129_1']
1,no viable alternative at input 'uint256publicMINT_PRICE=1.5avax',['70644053_0']
1,"no viable alternative at input 'functioncreateSubDAO(uint_poolGap,uint_DAOID,uint_rate,Dtoken_token)publicreturns(addressdaoAddress){\nSubDAOsubDAO=newSubDAO(_poolGap,_DAOID,msg.sender,_rate,this,_token);\ndaoAddress=address(subDAO);\n\n\n\n\n\nDtoken(_token).transfer(daoAddress,10);\n}}'",['70667370_4']
1,"extraneous input 'transferFrom' expecting {'(', NL}",['70666107_0']
1,"extraneous input 'from' expecting {',', ')'}",['70666107_0']
1,missing ')' at 'to',['70666107_0']
1,no viable alternative at input '({',['70681263_0']
1,no viable alternative at input 'defswap_pancake(',['70704418_1']
1,no viable alternative at input 'Transactionsent:',['70704418_2']
1,no viable alternative at input 'defdeploy_token_farm_and_dapp_token(',['70706328_0']
1,no viable alternative at input 'token_farm=TokenFarm.deploy(\nProbablythis',['70706328_1']
1,no viable alternative at input 'functionenter()publicpayable{\nrequire(msg.value>1wei);\nplayers.push(msg.sender);\n\nif(players.length==10){\nstart=block.timestamp;\n}\n\nif(block.timestamp>=start+totalTime){\nuintindex=random()%players.length;\nplayers[index].transfer(this.balance);\ndead[index].transfer((this.balance*2)/100);\nwinner=players[index];\nplayers=newaddress[](0);\n}\n',['70710117_0']
1,no viable alternative at input '---Lastfew',['70729665_4']
1,"extraneous input '.' expecting {<EOF>, 'pragma', 'import', 'from', '{', 'abstract', 'contract', 'interface', 'library', '(', 'error', 'using', 'struct', 'modifier', 'function', 'event', 'enum', 'address', 'mapping', 'calldata', ';', 'revert', 'var', 'bool', 'string', 'byte', 'callback', Int, Uint, Byte, Fixed, Ufixed, 'leave', 'payable', 'constructor', 'fallback', 'receive', Identifier, NL}",['70731710_0']
1,no viable alternative at input '1constructor',['70755278_0']
1,"extraneous input 'oio09d99f140aa39d43ffa58a6af6d5e90bdbf4' expecting {';', NL}",['70742940_0']
1,"no viable alternative at input 'revert(""Index in not exist"")l'",['70762150_1']
1,"extraneous input 'l' expecting {';', NL}",['70762150_1']
1,"extraneous input 'is' expecting {'~', 'from', '(', 'error', '[', 'address', 'calldata', 'revert', 'var', 'bool', 'string', 'byte', '++', '--', 'new', '+', '-', 'after', 'delete', '!', 'callback', Int, Uint, Byte, Fixed, Ufixed, BooleanLiteral, DecimalNumber, HexNumber, HexLiteralFragment, 'leave', 'payable', 'type', 'constructor', 'receive', Identifier, StringLiteralFragment, NL}",['70776159_0']
1,"mismatched input 'bad' expecting {';', NL}",['70776159_0']
1,"mismatched input 'or' expecting {'=', ';', NL}",['70776159_0']
1,no viable alternative at input 'paramvalueThe',['70808477_0']
1,no viable alternative at input 'pancakePair=',['70810196_0']
1,no viable alternative at input 'ragmasolidity>=',['70804128_0']
1,no viable alternative at input 'expectedprimaryexpression',['70856735_1']
1,no viable alternative at input 'constructor(stringmemorybaseURI)ERC721(memory',['70873800_0']
1,"extraneous input 'is' expecting {'~', 'from', ',', '(', ')', 'error', '[', 'address', 'calldata', 'revert', 'var', 'bool', 'string', 'byte', '++', '--', 'new', '+', '-', 'after', 'delete', '!', 'callback', Int, Uint, Byte, Fixed, Ufixed, BooleanLiteral, DecimalNumber, HexNumber, HexLiteralFragment, 'leave', 'payable', 'type', 'constructor', 'receive', Identifier, StringLiteralFragment, NL}",['70833677_0']
1,mismatched input 'avayable' expecting ')',['70833677_0']
1,mismatched input 'much' expecting ')',['70833677_0']
1,no viable alternative at input 'Attachedtolocal',['70876767_3']
1,no viable alternative at input '$brownierun',['70876767_4']
1,no viable alternative at input 'Explicitdatalocation',['70833745_0']
1,"extraneous input 'tc' expecting {';', NL}",['70886680_2']
1,no viable alternative at input '2_deploy_contracts',['70899674_2']
1,no viable alternative at input 'highestBindingBid=',['70907172_0']
1,no viable alternative at input 'withdraw(){\nrequirebalance',['70920485_0']
1,"extraneous input 'getCurrentPrice' expecting {'(', NL}",['70846917_0']
1,no viable alternative at input '{\ncall:',['70937447_3']
1,no viable alternative at input 'dependencies:',['70952409_2']
1,no viable alternative at input 'constructor(uint_amount){\namount=_amountether',['70905466_0']
1,"no viable alternative at input 'functiondeposit(uint256gameID,uint256amount)publicreturns(bool){\n.'",['70968242_1']
1,"extraneous input '--' expecting {<EOF>, 'pragma', 'import', 'from', '}', 'abstract', 'contract', 'interface', 'library', 'error', 'using', 'struct', 'modifier', 'function', 'event', 'enum', 'address', 'mapping', 'calldata', 'revert', 'var', 'bool', 'string', 'byte', 'callback', Int, Uint, Byte, Fixed, Ufixed, 'leave', 'payable', 'constructor', 'fallback', 'receive', Identifier}",['70970426_1']
1,no viable alternative at input 'contracts/Test.sol:',['70974677_0']
1,extraneous input 'public' expecting '(',['70998818_1']
1,"mismatched input 'in' expecting {'{', 'returns', ';', NL}",['70998818_1']
1,"extraneous input '{' expecting {<EOF>, 'pragma', 'import', 'from', 'abstract', 'contract', 'interface', 'library', 'error', 'using', 'struct', 'modifier', 'function', 'event', 'enum', 'address', 'mapping', 'calldata', 'revert', 'var', 'bool', 'string', 'byte', 'callback', Int, Uint, Byte, Fixed, Ufixed, 'leave', 'payable', 'constructor', 'fallback', 'receive', Identifier}",['70998818_1']
1,no viable alternative at input 'contracts/MyContract.sol:',['71001299_1']
1,no viable alternative at input 'ipfs:',['71001846_0']
1,"no viable alternative at input 'IMPORT""@openzeppelin/contracts/tokens/ERC20/IERC20.sol""'",['71008295_1']
1,"mismatched input '.1' expecting {';', NL}",['71009134_0']
1,no viable alternative at input 'functionpickWinner()public{\nuintindex=random()%players.length;\nplayers[index].transfer(address(this).balance);\n',['71027850_0']
1,no viable alternative at input 'entercodeherepragma',['71035262_1']
1,"no viable alternative at input 'functioncreatePair(addresstokenA,addresstokenB)externalreturns(addresspair){\nrequire(tokenA!=tokenB,'UniswapV2: IDENTICAL_ADDRESSES');\n(addresstoken0,addresstoken1)=tokenA<tokenB?(tokenA,tokenB):(tokenB,tokenA);\nrequire(token0!=address(0),'UniswapV2: ZERO_ADDRESS');\nrequire(getPair[token0][token1]==address(0),'UniswapV2: PAIR_EXISTS');\nbytesmemorybytecode=type(UniswapV2Pair).creationCode;\nbytes32salt=keccak256(abi.encodePacked(token0,token1));\nassembly{\npair:=create2(0,add(bytecode,32),mload(bytecode),salt)\n}\nIUniswapV2Pair(pair).initialize(token0,token1);\ngetPair[token0][token1]=pair;\ngetPair[token1][token0]=pair;\nallPairs.push(pair);\nemitPairCreated(token0,token1,pair,allPairs.length);\n'",['71121396_0']
1,"extraneous input 'public' expecting {'~', 'from', '{', '}', '(', 'error', 'for', 'function', '[', 'address', 'mapping', 'calldata', 'if', 'try', 'while', 'unchecked', 'assembly', 'do', 'return', 'throw', 'emit', 'revert', 'var', 'bool', 'string', 'byte', '++', '--', 'new', '+', '-', 'after', 'delete', '!', 'callback', Int, Uint, Byte, Fixed, Ufixed, BooleanLiteral, DecimalNumber, HexNumber, HexLiteralFragment, 'break', 'continue', 'leave', 'payable', 'type', 'constructor', 'receive', Identifier, StringLiteralFragment, NL}",['71146288_0']
1,"no viable alternative at input 'functionswapEth(addressrouter,address_tokenIn,address_tokenOut,uint_amount)public{\nIERC20(router).approve(router,_amount);\naddress[]memorypath;\npath=newaddress[](2);\npath[0]=_tokenIn;\npath[1]=_tokenOut;\nuintdeadline=block.timestamp+300;\nIUniswapV2Router(router).swapExactETHForTokens(.'",['71152833_2']
1,no viable alternative at input 'Running'scripts/deploy.py::main'',['71153976_0']
1,no viable alternative at input 'Compilingcontracts.',['71181866_0']
1,no viable alternative at input 'Newcompatiblesolc',['71181866_2']
1,no viable alternative at input 'stringpublicconstantname=\nstringpublic',['71186038_0']
1,no viable alternative at input 'result=awaitinstance',['71170701_3']
1,"no viable alternative at input 'functionlookUptokenIdToStarInfo(uint_tokenId)publicviewreturns\n(stringmemoryname,stringmemorysymbol){\n\nbepure'",['71179331_1']
1,"extraneous input 'ether' expecting {';', NL}",['71168049_0']
1,no viable alternative at input 'uint256publicmintRate=_mintRateether',['71168049_1']
1,"mismatched input 'ERC20' expecting {'contract', 'interface', 'library', NL}",['71207911_0']
1,"no viable alternative at input 'functionsellTokens(uint_amount)public{\n\nuintetherAmount=_amount/rate;\n\ntoken.transferFrom(msg.sender,address(this),_amount);\n\npayable(msg.sender).transfer(etherAmount);\n\n\n}\n}'",['71212707_0']
1,"mismatched input 'address' expecting {'from', 'error', 'calldata', 'revert', 'callback', 'override', 'constant', 'immutable', 'leave', 'internal', 'payable', 'private', 'public', 'constructor', 'receive', Identifier}",['71214540_0']
1,no viable alternative at input 'functionapproveRequest(uintindex)public{\nRequeststoragerequest=requests[index];\n\nrequire(approvers[msg.sender]);\nrequire(!requests[index].approvals[msg.sender]);\n\nrequests[index].approvals[msg.sender]=true;\nrequests[index].approvalCount++;\n',['71237155_0']
1,"extraneous input 'storage' expecting {<EOF>, 'pragma', '~', 'import', 'from', '{', '}', 'abstract', 'contract', 'interface', 'library', '(', 'error', 'using', 'for', 'struct', 'modifier', 'function', 'event', 'enum', '[', 'address', 'mapping', 'calldata', 'if', 'else', 'try', 'while', 'unchecked', 'assembly', 'do', 'return', 'throw', 'emit', 'revert', 'var', 'bool', 'string', 'byte', '++', '--', 'new', '+', '-', 'after', 'delete', '!', 'callback', Int, Uint, Byte, Fixed, Ufixed, BooleanLiteral, DecimalNumber, HexNumber, HexLiteralFragment, 'break', 'continue', 'leave', 'payable', 'type', 'constructor', 'fallback', 'receive', Identifier, StringLiteralFragment, NL}",['71255699_0']
1,no viable alternative at input 'Thefallback',['71255699_2']
1,no viable alternative at input 'Compiledsuccessfullyusing',['71275333_2']
1,"mismatched input '<' expecting {'from', '}', 'error', 'using', 'struct', 'modifier', 'function', 'event', 'enum', 'address', 'mapping', 'calldata', 'revert', 'var', 'bool', 'string', 'byte', 'callback', Int, Uint, Byte, Fixed, Ufixed, 'leave', 'payable', 'constructor', 'fallback', 'receive', Identifier, NL}",['71292140_0']
1,no viable alternative at input 'functionHolderOfNFT(Uint256Id)publicreturns(address){\nreturnIdToAddress[Id];\n',['71307803_0']
1,"mismatched input 'currency' expecting {';', NL}",['71302194_1']
1,no viable alternative at input 'functiongetConversionRate(uint256ethAmount)publicviewreturns(uint256){\nuint256ethPrice=getPrice();\nuint256ethAmountInUsd=(ethPrice*ethAmount)/1000000000000000000;\nreturnethAmountInUsd;\n',['71315815_0']
1,"mismatched input '>>' expecting {<EOF>, 'pragma', '~', 'import', 'from', '{', 'abstract', 'contract', 'interface', 'library', '(', 'error', 'using', 'for', 'struct', 'modifier', 'function', 'event', 'enum', '[', 'address', 'mapping', 'calldata', 'if', 'try', 'while', 'unchecked', 'assembly', 'do', 'return', 'throw', 'emit', 'revert', 'var', 'bool', 'string', 'byte', '++', '--', 'new', '+', '-', 'after', 'delete', '!', 'callback', Int, Uint, Byte, Fixed, Ufixed, BooleanLiteral, DecimalNumber, HexNumber, HexLiteralFragment, 'break', 'continue', 'leave', 'payable', 'type', 'constructor', 'fallback', 'receive', Identifier, StringLiteralFragment, NL}",['71330577_1']
1,"no viable alternative at input 'functioncreateRequest(stringmemorydescription,uintvalue,addressrecipient)publicRestricted{\n'",['71340451_0']
1,no viable alternative at input 'defregisterStation1(',['71343732_1']
1,no viable alternative at input 'TotalProfit:',['71354756_1']
1,no viable alternative at input '(base)MacBook',['71363334_0']
1,"no viable alternative at input 'functionreadAllTask()publicviewreturns(uint,uint256,uint256){\nreturn(tasks.id,tasks.stackAddress,tasks.nftId);<='",['71376410_0']
1,"extraneous input '""should be able to return token name by token id""' expecting {'(', NL}",['71389974_0']
1,missing '(' at '0',['71389974_0']
1,"mismatched input '""before each""' expecting {';', NL}",['71389974_0']
1,"mismatched input '""should be able to return token name by token id""' expecting {'(', NL}",['71389974_0']
1,"mismatched input 'the' expecting {'(', NL}",['71389974_0']
1,"mismatched input 'libraries' expecting {'=', ';', NL}",['71389974_0']
1,no viable alternative at input 'SampleNft.sol:',['71389974_0']
1,"mismatched input 'Learn' expecting {';', NL}",['71389974_0']
1,"mismatched input 'about' expecting {'=', ';', NL}",['71389974_0']
1,"mismatched input 'contracts' expecting {'=', ';', NL}",['71389974_0']
1,"mismatched input 'https' expecting {'=', ';', NL}",['71389974_0']
1,no viable alternative at input 'helpers.ts:',['71389974_0']
1,no viable alternative at input 'test.js:',['71389974_0']
1,"extraneous input 'int' expecting {'(', NL}",['71398729_0']
1,"extraneous input '!=' expecting {'~', 'from', '{', '(', 'error', 'for', 'function', '[', 'address', 'mapping', 'calldata', 'if', 'try', 'while', 'unchecked', 'assembly', 'do', 'return', 'throw', 'emit', 'revert', 'var', 'bool', 'string', 'byte', '++', '--', 'new', '+', '-', 'after', 'delete', '!', 'callback', Int, Uint, Byte, Fixed, Ufixed, BooleanLiteral, DecimalNumber, HexNumber, HexLiteralFragment, 'break', 'continue', 'leave', 'payable', 'type', 'constructor', 'receive', Identifier, StringLiteralFragment, NL}",['71398729_0']
