Rank,Error Message,Snippet IDs
1,missing ')' at 'tokenB',['68656074_0']
1,"extraneous input 'deposit' expecting {'(', NL}",['68656074_0']
1,"mismatched input '_pid' expecting {',', ')'}",['68656074_0']
1,"mismatched input '259' expecting {'=', ';', NL}",['68656074_0']
1,"extraneous input 'withdraw' expecting {'(', NL}",['68656074_0']
1,"extraneous input '_pid' expecting {',', ')'}",['68656074_0']
1,extraneous input '_amount' expecting ')',['68656074_0']
1,"extraneous input 'removeLiquidity' expecting {'(', NL}",['68656074_0']
1,"extraneous input 'swapTokensForExactETH' expecting {'(', NL}",['68656074_0']
1,"extraneous input 'amountOut' expecting {',', ')'}",['68656074_0']
1,missing ')' at 'amountInMax',['68656074_0']
1,no viable alternative at input 'async.function',['68694465_7']
1,no viable alternative at input 'low\n\n\n\nrequire',['68721621_0']
1,no viable alternative at input 'Error}',['68721621_0']
1,"mismatched input 'continue' expecting {'from', 'error', 'calldata', 'revert', 'callback', 'override', 'constant', 'immutable', 'leave', 'internal', 'payable', 'private', 'public', 'constructor', 'receive', Identifier, NL}",['68721621_0']
1,"extraneous input '(' expecting {'from', 'error', 'function', 'address', 'mapping', 'calldata', 'revert', 'var', 'bool', 'string', 'byte', 'callback', Int, Uint, Byte, Fixed, Ufixed, 'leave', 'payable', 'constructor', 'receive', Identifier, NL}",['68721621_0']
1,"mismatched input '=' expecting {';', NL}",['68721621_0']
1,no viable alternative at input '(addresspayable',['68793184_1']
1,"mismatched input '(' expecting {'from', 'error', 'memory', 'storage', 'calldata', 'revert', 'callback', 'leave', 'payable', 'constructor', 'receive', Identifier}",['68793184_1']
1,"mismatched input 'atype' expecting {'=', ';', NL}",['68776326_1']
1,no viable alternative at input 'bytes32indexed',['68856707_0']
1,no viable alternative at input 'dexAddress:',['68864546_0']
1,no viable alternative at input '(ERC20Token(0xB0Bd09D..',['68875147_2']
1,"mismatched input 'passing' expecting {';', NL}",['68810515_0']
1,"mismatched input 's' expecting {';', NL}",['68810515_0']
1,no viable alternative at input 'purchase\nidToMarketItem',['68917603_1']
1,no viable alternative at input '(uint80currentRoundId',['68947490_0']
1,no viable alternative at input 'Chainlinkfor',['68939469_0']
1,missing '}' at 'enum',['68964131_0']
1,"no viable alternative at input 'l,'",['68964131_0']
1,no viable alternative at input 'project:',['68970489_0']
1,no viable alternative at input '(\n(\nnow>=auctions[tokenId].auctionEnd&&\nauctions[tokenId].highestBid>0&&\nauctions[tokenId].highestBid0',['68985070_0']
1,no viable alternative at input '(\nnow>=auctions[tokenId].auctionEnd&&\nauctions[tokenId].highestBid>0&&\nauctions[tokenId].highestBid0',['68985070_0']
1,"mismatched input '0' expecting {';', NL}",['68985070_0']
1,no viable alternative at input 'CompilerError:',['69008267_0']
1,no viable alternative at input 'Store.sol:',['69020268_0']
1,"no viable alternative at input 'productIndex,'",['69020268_1']
1,"no viable alternative at input 'ProductStatus.Open,'",['69020268_1']
1,"mismatched input 'event' expecting {'~', 'from', ',', '(', ')', 'error', '[', 'address', 'calldata', 'revert', 'var', 'bool', 'string', 'byte', '++', '--', 'new', '+', '-', 'after', 'delete', '!', 'callback', Int, Uint, Byte, Fixed, Ufixed, BooleanLiteral, DecimalNumber, HexNumber, HexLiteralFragment, 'leave', 'payable', 'type', 'constructor', 'receive', Identifier, StringLiteralFragment, NL}",['69025408_0']
1,"mismatched input 'event' expecting {'~', 'from', '(', 'error', '[', 'address', 'calldata', 'revert', 'var', 'bool', 'string', 'byte', '++', '--', 'new', '+', '-', 'after', 'delete', '!', 'callback', Int, Uint, Byte, Fixed, Ufixed, BooleanLiteral, DecimalNumber, HexNumber, HexLiteralFragment, 'leave', 'payable', 'type', 'constructor', 'receive', Identifier, StringLiteralFragment, NL}",['69025408_0']
1,missing ')' at '_creator',['69034610_2']
1,"extraneous input '_removeApprovedUser' expecting {'(', NL}",['69061349_2']
1,"extraneous input '_disapprover' expecting {',', ')'}",['69061349_2']
1,"extraneous input 'pricing' expecting {'(', NL}",['69061349_2']
1,"extraneous input '_rate' expecting {',', ')'}",['69061349_2']
1,no viable alternative at input 'MyToken.sol:',['69045016_0']
1,"mismatched input 'Rich' expecting {'=', ';', NL}",['69089799_4']
1,"mismatched input 'checks' expecting {'=', ';', NL}",['69089799_4']
1,"mismatched input 'OPTIONAL' expecting {';', NL}",['69120777_0']
1,"mismatched input 'unspecified' expecting {';', NL}",['69120777_0']
1,no viable alternative at input 'C:',['69205050_0']
1,"extraneous input 'cases' expecting {'=', ';', NL}",['69200464_0']
1,"mismatched input 'returns' expecting {';', NL}",['69232462_0']
1,no viable alternative at input 'Errorin',['69271231_0']
1,"mismatched input 'Donacion' expecting {'=', ';', NL}",['69314742_0']
1,"no viable alternative at input 'accountC,'",['69332569_0']
1,"no viable alternative at input 'amount,'",['69332569_0']
1,"mismatched input 'Protocol' expecting {';', NL}",['69348754_1']
1,no viable alternative at input 'SimpleStorage[]public',['69394882_1']
1,no viable alternative at input '_users[_data[i].address',['69386723_0']
1,no viable alternative at input '(address(0);',['69418759_1']
1,"no viable alternative at input 'router,'",['69427619_0']
1,missing ')' at 'etime',['69440832_0']
1,"mismatched input 'etime' expecting {';', NL}",['69440832_0']
1,"mismatched input 'id' expecting {';', NL}",['69465001_0']
1,"no viable alternative at input 'Source""@uniswap/v3-periphery/contracts/interfaces/ISwapRouter.sol""'",['69504959_0']
1,"mismatched input 'claiming' expecting {'(', NL}",['69535334_1']
1,"mismatched input 'reward' expecting {'=', ';', NL}",['69535334_1']
1,"mismatched input 'tokens' expecting {';', NL}",['69535334_1']
1,"extraneous input 'return' expecting {'~', 'from', '(', 'error', '[', 'address', 'calldata', 'revert', 'var', 'bool', 'string', 'byte', '++', '--', 'new', '+', '-', 'after', 'delete', '!', 'callback', Int, Uint, Byte, Fixed, Ufixed, BooleanLiteral, DecimalNumber, HexNumber, HexLiteralFragment, 'leave', 'payable', 'type', 'constructor', 'receive', Identifier, StringLiteralFragment, NL}",['69535334_1']
1,"mismatched input '?' expecting {'from', ')', 'error', 'function', 'address', 'mapping', 'calldata', 'revert', 'var', 'bool', 'string', 'byte', 'callback', Int, Uint, Byte, Fixed, Ufixed, 'leave', 'payable', 'constructor', 'receive', Identifier, NL}",['69540802_0']
1,no viable alternative at input 'message:',['69576099_0']
1,no viable alternative at input 'ECDSAfor',['69576099_6']
1,no viable alternative at input 'ink:',['69618926_1']
1,mismatched input 'type' expecting '}',['69644735_5']
1,"mismatched input 'extends' expecting {'=', ';', NL}",['69688857_3']
1,"extraneous input 'static' expecting {<EOF>, 'pragma', '~', 'import', 'from', 'abstract', 'contract', 'interface', 'library', '(', 'error', 'struct', 'function', 'enum', '[', 'address', 'mapping', 'calldata', 'revert', 'var', 'bool', 'string', 'byte', '++', '--', 'new', '+', '-', 'after', 'delete', '!', 'callback', Int, Uint, Byte, Fixed, Ufixed, BooleanLiteral, DecimalNumber, HexNumber, HexLiteralFragment, 'leave', 'payable', 'type', 'constructor', 'fallback', 'receive', Identifier, StringLiteralFragment}",['69688857_3']
1,"mismatched input 'factory' expecting {';', NL}",['69688857_3']
1,"extraneous input '*' expecting {<EOF>, 'pragma', '~', 'import', 'from', '{', '}', 'abstract', 'contract', 'interface', 'library', '(', 'error', 'using', 'for', 'struct', 'modifier', 'function', 'event', 'enum', '[', 'address', 'mapping', 'calldata', 'if', 'else', 'try', 'while', 'unchecked', 'assembly', 'do', 'return', 'throw', 'emit', 'revert', 'var', 'bool', 'string', 'byte', '++', '--', 'new', '+', '-', 'after', 'delete', '!', 'callback', Int, Uint, Byte, Fixed, Ufixed, BooleanLiteral, DecimalNumber, HexNumber, HexLiteralFragment, 'break', 'continue', 'leave', 'payable', 'type', 'constructor', 'fallback', 'receive', Identifier, StringLiteralFragment}",['69716493_0']
1,"mismatched input '3' expecting {'=', ';', NL}",['69725746_1']
1,"mismatched input 'contracts' expecting {';', NL}",['69725746_1']
1,"mismatched input 'node' expecting {'=', ';', NL}",['69754900_0']
1,"extraneous input 'type' expecting {'=', ';', NL}",['69754900_0']
1,"mismatched input 'Optional' expecting {';', NL}",['69754900_0']
1,"mismatched input 'Job' expecting {'=', ';', NL}",['69754900_0']
1,"mismatched input 'if' expecting {'=', ';', NL}",['69754900_0']
1,no viable alternative at input 'genesisTokenHolders:',['69774377_0']
1,"extraneous input 'tokens' expecting {'=', ';', NL}",['69774377_1']
1,"mismatched input 'when' expecting {'=', ';', NL}",['69774377_1']
1,"mismatched input 'calls' expecting {';', NL}",['69774377_1']
1,"mismatched input 'isStaked' expecting {'{', ';', NL}",['69805685_3']
1,"extraneous input 'lablalbasomeaddress' expecting {';', NL}",['69864342_0']
1,no viable alternative at input 'TOKEN_NAME}',['69876752_0']
1,"extraneous input ';' expecting {<EOF>, 'pragma', '~', 'import', 'from', '{', '}', 'abstract', 'contract', 'interface', 'library', '(', 'error', 'using', 'for', 'struct', 'modifier', 'function', 'event', 'enum', '[', 'address', 'mapping', 'calldata', 'if', 'else', 'try', 'while', 'unchecked', 'assembly', 'do', 'return', 'throw', 'emit', 'revert', 'var', 'bool', 'string', 'byte', '++', '--', 'new', '+', '-', 'after', 'delete', '!', 'callback', Int, Uint, Byte, Fixed, Ufixed, BooleanLiteral, DecimalNumber, HexNumber, HexLiteralFragment, 'break', 'continue', 'leave', 'payable', 'type', 'constructor', 'fallback', 'receive', Identifier, StringLiteralFragment}",['69876752_0']
1,no viable alternative at input 'TOKEN_SYMBOL}',['69876752_0']
1,no viable alternative at input 'DECIMALS}',['69876752_0']
1,no viable alternative at input 'TOTAL_SUPPLY}',['69876752_0']
1,no viable alternative at input '(uint24i',['69877319_1']
1,"extraneous input 'while' expecting {<EOF>, 'pragma', '~', 'import', 'from', 'abstract', 'contract', 'interface', 'library', '(', 'error', 'struct', 'function', 'enum', '[', 'address', 'mapping', 'calldata', 'revert', 'var', 'bool', 'string', 'byte', '++', '--', 'new', '+', '-', 'after', 'delete', '!', 'callback', Int, Uint, Byte, Fixed, Ufixed, BooleanLiteral, DecimalNumber, HexNumber, HexLiteralFragment, 'leave', 'payable', 'type', 'constructor', 'fallback', 'receive', Identifier, StringLiteralFragment}",['69877319_1']
1,"extraneous input '**' expecting {<EOF>, 'pragma', '~', 'import', 'from', '}', 'abstract', 'contract', 'interface', 'library', '(', 'error', 'using', 'struct', 'modifier', 'function', 'event', 'enum', '[', 'address', 'mapping', 'calldata', 'revert', 'var', 'bool', 'string', 'byte', '++', '--', 'new', '+', '-', 'after', 'delete', '!', 'callback', Int, Uint, Byte, Fixed, Ufixed, BooleanLiteral, DecimalNumber, HexNumber, HexLiteralFragment, 'leave', 'payable', 'type', 'constructor', 'fallback', 'receive', Identifier, StringLiteralFragment, NL}",['69888515_2']
1,"mismatched input 'successfully' expecting {';', NL}",['69887774_2']
1,"mismatched input 'NzouaToken' expecting {';', NL}",['69974761_3']
1,"mismatched input 'NzouaTokenSale' expecting {';', NL}",['69974761_3']
1,"extraneous input 'usingProvable' expecting {'{', 'is'}",['70028018_0']
1,"extraneous input 'memory' expecting {'from', ')', 'error', 'function', 'address', 'mapping', 'calldata', 'revert', 'var', 'bool', 'string', 'byte', 'callback', Int, Uint, Byte, Fixed, Ufixed, 'leave', 'payable', 'constructor', 'receive', Identifier, NL}",['70028018_0']
1,"mismatched input '*' expecting {'~', 'from', '(', 'error', '[', 'address', 'calldata', 'revert', 'var', 'bool', 'string', 'byte', '++', '--', 'new', '+', '-', 'after', 'delete', '!', 'callback', Int, Uint, Byte, Fixed, Ufixed, BooleanLiteral, DecimalNumber, HexNumber, HexLiteralFragment, 'leave', 'payable', 'type', 'constructor', 'receive', Identifier, StringLiteralFragment, NL}",['70052775_0']
1,"no viable alternative at input 'title,'",['70052775_0']
1,no viable alternative at input 'yourfunction',['70063009_0']
1,"mismatched input 'to' expecting {'(', NL}",['70063009_0']
1,"mismatched input 'add' expecting {'=', ';', NL}",['70063009_0']
1,"mismatched input 've_pooladdress' expecting {';', NL}",['70088614_0']
1,"extraneous input 'external' expecting {<EOF>, 'pragma', '~', 'import', 'from', 'abstract', 'contract', 'interface', 'library', '(', 'error', 'struct', 'function', 'enum', '[', 'address', 'mapping', 'calldata', 'revert', 'var', 'bool', 'string', 'byte', '++', '--', 'new', '+', '-', 'after', 'delete', '!', 'callback', Int, Uint, Byte, Fixed, Ufixed, BooleanLiteral, DecimalNumber, HexNumber, HexLiteralFragment, 'leave', 'payable', 'type', 'constructor', 'fallback', 'receive', Identifier, StringLiteralFragment, NL}",['70076943_0']
1,"extraneous input 'mylist' expecting {';', NL}",['70076943_0']
1,"mismatched input 'external' expecting {'from', 'error', 'calldata', 'revert', 'callback', 'leave', 'payable', 'constructor', 'receive', Identifier, NL}",['70076943_0']
1,"extraneous input 'internal' expecting {<EOF>, 'pragma', '~', 'import', 'from', 'abstract', 'contract', 'interface', 'library', '(', 'error', 'struct', 'function', 'enum', '[', 'address', 'mapping', 'calldata', 'revert', 'var', 'bool', 'string', 'byte', '++', '--', 'new', '+', '-', 'after', 'delete', '!', 'callback', Int, Uint, Byte, Fixed, Ufixed, BooleanLiteral, DecimalNumber, HexNumber, HexLiteralFragment, 'leave', 'payable', 'type', 'constructor', 'fallback', 'receive', Identifier, StringLiteralFragment}",['70076943_0']
1,"extraneous input 'internalList' expecting {';', NL}",['70076943_0']
1,"mismatched input 'internal' expecting {'from', 'error', 'calldata', 'revert', 'callback', 'leave', 'payable', 'constructor', 'receive', Identifier, NL}",['70076943_0']
1,"extraneous input 'internal' expecting {<EOF>, 'pragma', '~', 'import', 'from', '{', '}', 'abstract', 'contract', 'interface', 'library', '(', 'error', 'using', 'for', 'struct', 'modifier', 'function', 'event', 'enum', '[', 'address', 'mapping', 'calldata', 'if', 'else', 'try', 'while', 'unchecked', 'assembly', 'do', 'return', 'throw', 'emit', 'revert', 'var', 'bool', 'string', 'byte', '++', '--', 'new', '+', '-', 'after', 'delete', '!', 'callback', Int, Uint, Byte, Fixed, Ufixed, BooleanLiteral, DecimalNumber, HexNumber, HexLiteralFragment, 'break', 'continue', 'leave', 'payable', 'type', 'constructor', 'fallback', 'receive', Identifier, StringLiteralFragment, NL}",['70076943_0']
1,"extraneous input 'internal' expecting {'~', 'from', '(', 'error', '[', 'address', 'calldata', 'revert', 'var', 'bool', 'string', 'byte', '++', '--', 'new', '+', '-', 'after', 'delete', '!', 'callback', Int, Uint, Byte, Fixed, Ufixed, BooleanLiteral, DecimalNumber, HexNumber, HexLiteralFragment, 'leave', 'payable', 'type', 'constructor', 'receive', Identifier, StringLiteralFragment, NL}",['70076943_0']
1,"mismatched input 'package' expecting {'=', ';', NL}",['70027890_0']
1,"mismatched input '[' expecting {'from', '}', 'error', 'using', 'struct', 'modifier', 'function', 'event', 'enum', 'address', 'mapping', 'calldata', 'revert', 'var', 'bool', 'string', 'byte', 'callback', Int, Uint, Byte, Fixed, Ufixed, 'leave', 'payable', 'constructor', 'fallback', 'receive', Identifier}",['70139247_2']
1,no viable alternative at input 'address[3]memory',['70179523_4']
1,"extraneous input '.' expecting {<EOF>, 'pragma', '~', 'import', 'from', 'abstract', 'contract', 'interface', 'library', '(', 'error', 'struct', 'function', 'enum', '[', 'address', 'mapping', 'calldata', 'revert', 'var', 'bool', 'string', 'byte', '++', '--', 'new', '+', '-', 'after', 'delete', '!', 'callback', Int, Uint, Byte, Fixed, Ufixed, BooleanLiteral, DecimalNumber, HexNumber, HexLiteralFragment, 'leave', 'payable', 'type', 'constructor', 'fallback', 'receive', Identifier, StringLiteralFragment, NL}",['70255949_1']
